# schema	kj.music.inventory/1
# root	J:\jubilujah.com\music\children\party-giggles
# albums	30
# tracks	379
# bytes	1406776400
# albums_with_duplicate_track_numbers	2
# duplicate	IX429EN-fireflies-flourish-bright	1,2,3,4,5,6,7,8,9,10,11,12
# duplicate	IX430EN-nala-the-donkey	4,5,6,8,9
album	track	file	bytes	sha256
IX426EN-badger-boogie-beat	8	08_oops-i-ate-the-worship-flags.mp3	2977583	2f17ec76f11a1d1e3e527122c764a809c84a7b2df6ff27848e3a0299ce7db1b7
IX426EN-badger-boogie-beat	9	09_oops-i-moonwalked-into-the-baptism-pool.mp3	3896301	0aa1bb083d8957611158fca68374d298b8e4203f3bdb77dd87db99ffd280d5fe
IX426EN-badger-boogie-beat	10	10_oops-i-used-grape-juice-for-anointing-oil.mp3	3743233	7078dfaf64d708280991ed8486ee287f6078c91386328a7e77b3c3b0cf762b34
IX426EN-badger-boogie-beat	11	11_oops-i-hugged-the-missionary-mid-sermon.mp3	2830011	fcf9eb83d2c2dbdacdb4976087425bf6d41b3b8a605e578e1c1c71a8b7fd0931
IX426EN-badger-boogie-beat	12	12_oops-i-boogied-through-the-altar-call.mp3	3363569	38cd15b1384e22c3a625862690528ffdd4921e47dd17ab8e21f37d577e3f2087
IX427EN-bat-s-beat-bash	1	01_upside-down-drums.mp3	3173301	6e9e645dc07db66042e3b664610e4ab4dc243fffee2ff7e44e48fe7876df22f9
IX427EN-bat-s-beat-bash	2	02_the-glow-got-stuck-in-my-wiggle.mp3	2975619	a9a4bb14f0a0892f9036b3b8041327b67d37c54068c5542ce559af500f50667c
IX427EN-bat-s-beat-bash	3	03_bathtub-bubbles-and-echo-hiccups.mp3	3401955	27cd208b8b3bee0bc71b7a7ff99d9d886649c1531f03386a2e70a70321bdd514
IX427EN-bat-s-beat-bash	4	04_echoes-in-the-glow-cave.mp3	2339913	e99e6d4d80d6e4c77e3209cd2bf74a340e976c49b232236dabf521332735b2d6
IX427EN-bat-s-beat-bash	5	05_glowstick-tailspin-parade.mp3	3356389	b402d6875bf3908acf4cd6369b61d295e27d63ea49df39d9d3af28c2fe5ec3fe
IX427EN-bat-s-beat-bash	6	06_bouncin-on-the-moonbeams.mp3	3432061	0f91b96131bd8a07a1fc37c971da2034747c7a47de02bc5e22f1530637db24e0
IX427EN-bat-s-beat-bash	7	07_bellyflop-in-the-moonlight.mp3	3500991	113fbc2668957e184daf02a777527200010bb34c0a37bbfe847237864086c2f4
IX427EN-bat-s-beat-bash	8	08_batteries-in-my-bananas.mp3	3629485	929b670045666910d831eb016d37ddbf6689393dca0ae6059b818f8c1439e5ed
IX427EN-bat-s-beat-bash	9	09_bubble-beats-and-bouncin-wings.mp3	3489625	f259ed2887b144440d27e6f4be805c3182cafb28fea7263a2c810015ad714d0d
IX427EN-bat-s-beat-bash	10	10_shadow-shimmy-surprise.mp3	2821401	6719609c639f26161159b6975766eb9897fa4ee88f73048d7e145c8e1d033eef
IX427EN-bat-s-beat-bash	11	11_glow-in-the-gloom.mp3	3954455	785b7b8e150b798c0405b8134a4f4a215d5981ef69ce1da74a0127c6ecbaf6a3
IX427EN-bat-s-beat-bash	12	12_bat-lujah-finale.mp3	2820045	34fdaed4dcb5d2664d6af52a228217c17916d49d0891421090148ae448e13bb5
IX428EN-moose-mambo	1	01_wool-looks-nice-but-its-not-always-right.mp3	5154649	6c72e137c1492670b66c3432dfa3e6273a99b9c345d7718f4429b6545ae5f08a
IX428EN-moose-mambo	2	02_god-likes-my-voice-best.mp3	3320987	c60bdd0d05302f421ada0a37b10debcac4a6d2b20b56dce133163eceefd28ed8
IX428EN-moose-mambo	3	03_sunday-shoes-are-not-for-climbing-trees.mp3	3292703	83aef23a59a42dd0967b0b6ceb0a98f5aa380ccbf5416738ba28d6eafc47538b
IX428EN-moose-mambo	4	04_that-sheeps-not-on-staff.mp3	3588951	615af25e8513165d69bcc927a6499ab08e02f163669d3d1b953b289b600a3bd2
IX428EN-moose-mambo	5	05_the-wiggle-too-much-worship-shuffle.mp3	3391499	f2ccd492d216e3ee3c7e1aed7b2202684556f2973a59262cf1795097b3320187
IX428EN-moose-mambo	6	06_the-offering-envelope-wasnt-a-snack.mp3	3479941	9fb14ba760d2cf78a814321010ec6ff069094520655036ddf8bf67b19823e531
IX428EN-moose-mambo	7	07_the-moose-mamba-is-not-a-worship-move-or-is-it.mp3	3524941	d951190275f99469523fa70e98b5d887fa551fefa229fd07315937f1abb43b4f
IX428EN-moose-mambo	8	08_sheep-shouldnt-sell-autographs.mp3	4251217	215a50162d9e3d4b5114bc604c7d482da6e58cde1e9993d14e8ff6632ad7c806
IX428EN-moose-mambo	9	09_half-a-verse-isnt-enough.mp3	3253719	e8d56e7d92c7b7d3b5638e6c13194efe1879082bebb5ad6d12ba0836cf589fb7
IX428EN-moose-mambo	10	10_moose-mamba-jam.mp3	4502873	82a08b09f2e3c60d800d8f3193dc5039a819297f7759979917c3721f3456b565
IX428EN-moose-mambo	11	11_trusting-gods-timing-the-mooses-big-leap.mp3	4833555	3cf0169c3d93960c2caa1fce3ed0ba0b4248d03660c2c1155a86cc3a64b39193
IX428EN-moose-mambo	12	12_im-a-moose-on-a-mission.mp3	3437411	017987c261f040182b7109c15761afcd1befe5fe0cc81869dade1cfc5d9a3ff5
IX429EN-fireflies-flourish-bright	1	01_glow-in-the-mud-oopsies.mp3	2780697	97ddb10d68db857a317aa55432c19fc2631b667ee5c17cbba5887b5b7fbc0097
IX429EN-fireflies-flourish-bright	1	01_shine-like-a-firefly.mp3	3529899	cc8a9f207f3a236bd847f4a963591b75cec77024255f43a114c99206a024ee01
IX429EN-fireflies-flourish-bright	2	02_glow-lujah-in-the-garden.mp3	3855683	c0468e046d8e8e7f6866a6fec07df4588397daa09bfb636dea9bc2bcd71309eb
IX429EN-fireflies-flourish-bright	2	02_glow-tag-gone-wild.mp3	3020207	5746cbefb24e6856b13156ead286f06aae17d8328638c1cab629af71ddc60048
IX429EN-fireflies-flourish-bright	3	03_sunflower-stretch-smile.mp3	3200245	7d8c1d84b1f0010e0e373108c860a2ccfcc465a645a74034d44d0bb39a4042f5
IX429EN-fireflies-flourish-bright	3	03_tickle-the-tulips.mp3	3482013	1f19fb875ac8949c0385218e855ad452cce6ae254b2bdebcd2fef1d344f1bf85
IX429EN-fireflies-flourish-bright	4	04_glow-school-giggle-lesson.mp3	2698933	86a1ac01cc622d04f496e3072c94a7df87360c8051e7ef72ce62cd9ef69ad731
IX429EN-fireflies-flourish-bright	4	04_kind-words-grow.mp3	4829945	fa3ad96037fb83d9dfa16663c1bfc0de80292ef5b0b331c1cdbeda155c1fd1a7
IX429EN-fireflies-flourish-bright	5	05_healthy-glow-snack-attack.mp3	3524149	6e96f386be2538f92421c7646a2e4824b9658ffec9c4dd9a7c73b4a7dede21f6
IX429EN-fireflies-flourish-bright	5	05_my-joy-jumps-higher.mp3	3584401	58140f7231bdaac2bd49e3891afb645424fdce06fb21badf402a371ae6dc0af1
IX429EN-fireflies-flourish-bright	6	06_piggy-bank-glow-dance.mp3	3262805	f3553e37fac1d95d17fb2e23c546e241e1d940feac65530fdeea4d72db77fa00
IX429EN-fireflies-flourish-bright	6	06_the-garden-of-me.mp3	2528347	4e25c018aef9bcfe5368c8eea800a9c29abd5c741f350bf89949aff2bbfb0677
IX429EN-fireflies-flourish-bright	7	07_faith-glow-forever.mp3	3490799	21ef6da95da1b0e4dd7fdf40bcf71775feef36fc9450137bf82d22e875d7ce5c
IX429EN-fireflies-flourish-bright	7	07_kind-words-grow-wings.mp3	3598061	120626a9594d64f2e93187de598a7ef6e2b4bf719f49f1bebcb418daad6fc73b
IX429EN-fireflies-flourish-bright	8	08_garden-glow-hide-seek.mp3	3705777	6fd293c7a2be87f5b5a1ba8a047f54aaabde30930410f25d69600f51e3d58298
IX429EN-fireflies-flourish-bright	8	08_twirly-twirls-and-thank-you-trails.mp3	3109711	6f98c97eef14e3653f41b3d26677614cbc732795e6f766978b1518d495177633
IX429EN-fireflies-flourish-bright	9	09_fruit-stand-of-the-spirit.mp3	3913717	cef5bc2e770429f779b7decae7c5e63040559dd157f915fecc5e6edd367b65be
IX429EN-fireflies-flourish-bright	9	09_starry-sky-praise-jam.mp3	4252613	ab60d67b8f0f449f88b46fdf648df656f936d65e6f413f7b03af2ec7342b4fc5
IX429EN-fireflies-flourish-bright	10	10_garden-of-flourish-friends.mp3	3254631	17b9439d11a7277a457b4e4b781857ca29853699f6ddaa1f6b032176b2c7143e
IX429EN-fireflies-flourish-bright	10	10_shine-your-light-even-at-night.mp3	5573667	a2e18f40c3a91cd3ae3f4b149bfc78bae5098b35720c2bccfef5eea69869b2b0
IX429EN-fireflies-flourish-bright	11	11_firefly-fiesta-of-flourish.mp3	3329247	7c172d130899833c39b73b21cc2671fa61ea0a624dc3656255b6dfceb4bd0a34
IX429EN-fireflies-flourish-bright	11	11_lunas-midnight-worship-dance.mp3	4098405	67e1c0fe84315a29861e337623f0d98c04c603b9782d838fdf3b75c1c04d0753
IX429EN-fireflies-flourish-bright	12	12_glow-lujah-garden-parade.mp3	4359275	04b81589adb03226ed23eabe30a8e951780a2331ff13e326eb1c0e23d6ac18a0
IX429EN-fireflies-flourish-bright	12	12_little-fireflies-shine-bright.mp3	3531717	86d1828077a0f6e343a80381a57da1f8bb5d0864d5e50d6f016c1cebab51030a
IX430EN-nala-the-donkey	1	01_just-a-little-donkey.mp3	3484563	d73c077941ba9e3464ef387b9ad4a40ba997084d2e316003fc19c058a28a8578
IX430EN-nala-the-donkey	2	02_god-picked-me.mp3	4758135	a8cae68efe29e167cf7a61ed8b7328736c727ac2a75417f3c98f09edfb459be6
IX430EN-nala-the-donkey	3	03_one-step-at-a-time.mp3	4423823	5a0c8a53676c102d32c49f69cf918cd9eea2c7043c0caa058b3b5f556ebe5c70
IX430EN-nala-the-donkey	4	04_no-room-for-the-king.mp3	6263401	a848843ce88199d6a5e16026ce397674f3a58137361883c3061b6317f94a164b
IX430EN-nala-the-donkey	4	04_they-dont-see-what-i-carry.mp3	2787473	42e7d39085b86a1a6ba043c6392956a10aa5fc2273ec29cb54de572412dada61
IX430EN-nala-the-donkey	5	05_no-room-for-the-king-2.mp3	6263401	a848843ce88199d6a5e16026ce397674f3a58137361883c3061b6317f94a164b
IX430EN-nala-the-donkey	5	05_no-room-for-the-king.mp3	6263401	a848843ce88199d6a5e16026ce397674f3a58137361883c3061b6317f94a164b
IX430EN-nala-the-donkey	6	06_heaven-entered-through-a-stable-door.mp3	6645803	e2be7b7bb748989b72e2a1b42a493789fa5a889464a9c585de36074272a903ed
IX430EN-nala-the-donkey	6	06_lamb-among-the-lambs.mp3	5746899	db8111d463fb64765e881b13e384ffbb476aca7124f117b456a82d965bf3ce4c
IX430EN-nala-the-donkey	7	07_the-world-stopped-turning.mp3	6220645	9b52e76357791c69a3bb18871c5fb462744065a07f7043af71306140a24b1385
IX430EN-nala-the-donkey	8	08_the-chosen-one.mp3	7250865	de46c8bb7906bbf28f9bcfa2017172423d1503cacd2c3a78eb705c1c7f5ede4c
IX430EN-nala-the-donkey	8	08_the-cry-that-changed-everything.mp3	5850385	ca0b65a99bb3eefabf3fc6df74e64b8d5cb4bbe49345e238d6993906500a8a64
IX430EN-nala-the-donkey	9	09_a-manger-for-a-king.mp3	4595905	2dc0257bd68c57a073bb31901795edb59c5c18895f3609692a14cfe78c655dae
IX430EN-nala-the-donkey	9	09_the-feeding-trough.mp3	6592751	87fc075fa8bde29e68adeb1ca5837b283f6bbc026e8418646548d9d917189ab5
IX430EN-nala-the-donkey	10	10_the-nobodies-got-invited-first.mp3	3983159	024976b69e0a4bb3b1081b566f6ec4712c2012b3f99053395c8812125d15cfe8
IX430EN-nala-the-donkey	11	11_i-used-to-think-now-i-know.mp3	4945075	d838f5f47179e67db97dbaf41637fcf6f243915828da0b560d2503f34257ffe3
IX430EN-nala-the-donkey	12	12_your-turn-now.mp3	5124709	a9361765e1a48e2767fb4183547e9f8bb821211eda0ce368a9f91055651cefcf
